Year,State Code,State Name,District Code,District Name,Number of Blocks,Number of Clusters,Number of Villages,Total Number of Schools,Total Poulation,0-6 Population,Percentage Urban Population,Sexratio,Sex Ratio 0-6,Decadal Growth Rate,Percentage SC Population,Percentage ST Population,Overall Literacy,Female Literacy
2012-13,6,HARYANA                                           ,602,AMBALA                                            ,6,78,458,1106,1136784,123568.42,44.38,882,807,12.06,26.26,0,High,76.64
2012-13,6,HARYANA                                           ,613,BHIWANI                                           ,10,120,566,1747,1629109,206082.29,19.8,884,831,14.32,20.87,0,High,64.8
2012-13,6,HARYANA                                           ,619,FARIDABAD                                         ,2,33,210,958,1798954,238001.61,79.44,871,842,31.75,12.37,0,High,75.17
2012-13,6,HARYANA                                           ,610,FATEHABAD                                         ,6,60,286,836,941522,118443.47,19.04,903,845,16.79,30.19,0,Medium,59.29
2012-13,6,HARYANA                                           ,618,GURGAON                                           ,4,81,328,928,1514085,197890.91,68.82,853,826,73.93,13.07,0,High,77.64
2012-13,6,HARYANA                                           ,612,HISAR                                             ,9,130,351,1504,1742815,211229.18,31.73,871,849,13.38,23.44,0,Medium,62.31
2012-13,6,HARYANA                                           ,615,JHAJJAR                                           ,5,45,263,895,956907,116168.51,25.39,861,774,8.73,17.79,0,High,70.96
2012-13,6,HARYANA                                           ,609,JIND                                              ,7,60,313,1084,1332042,164640.39,22.82,870,835,11.95,21.16,0,Medium,61.58
2012-13,6,HARYANA                                           ,605,KAITHAL                                           ,6,57,301,922,1072861,135180.49,21.97,880,821,13.39,23.04,0,Medium,60.69
2012-13,6,HARYANA                                           ,606,KARNAL                                            ,6,110,560,1111,1506323,194466.3,30.27,886,820,18.22,22.56,0,High,68.29
2012-13,6,HARYANA                                           ,604,KURUKSHETRA                                       ,5,72,439,1109,964231,115322.03,28.93,889,817,16.81,22.3,0,High,69.18
2012-13,6,HARYANA                                           ,616,MAHENDRAGARH                                      ,5,85,400,1061,921680,109956.42,14.43,894,778,13.43,16.95,0,High,65.25
2012-13,6,HARYANA                                           ,620,MEWAT                                             ,5,60,448,1029,1089406,243155.42,11.38,906,903,37.94,6.91,0,Low,37.58
2012-13,6,HARYANA                                           ,621,PALWAL                                            ,4,48,316,981,1040493,171681.35,22.65,879,862,25.49,19.48,0,Medium,56.4
2012-13,6,HARYANA                                           ,601,PANCHKULA                                         ,4,43,285,559,558890,65166.57,54.87,870,850,19.32,18.14,0,High,77.48
2012-13,6,HARYANA                                           ,607,PANIPAT                                           ,5,42,195,722,1202811,164785.11,45.97,861,833,24.33,17.11,0,High,68.23
2012-13,6,HARYANA                                           ,617,REWARI                                            ,5,75,407,1009,896129,112195.35,25.82,898,784,17.09,20.28,0,High,70.54
2012-13,6,HARYANA                                           ,614,ROHTAK                                            ,5,43,153,781,1058683,125453.94,42.02,868,807,12.61,20.44,0,High,71.19
2012-13,6,HARYANA                                           ,611,SIRSA                                             ,7,99,352,1167,1295114,153471.01,24.75,896,852,15.98,29.91,0,Medium,61.16
2012-13,6,HARYANA                                           ,608,SONIPAT                                           ,7,75,349,1209,1480080,187970.16,30.52,853,790,15.71,18.62,0,High,70.88
2012-13,6,HARYANA                                           ,603,YAMUNANAGAR                                       ,6,80,618,1286,1214162,143149.7,38.94,877,825,16.56,25.26,0,High,71.99
2012-13,2,HIMACHAL PRADESH                                  ,208,BILASPUR (H.P.)                                   ,5,117,523,1024,382056,41605.9,6.58,981,893,12.08,25.92,2.8,High,78.9
2012-13,2,HIMACHAL PRADESH                                  ,201,CHAMBA                                            ,15,255,1122,1654,518844,69421.33,6.98,989,950,12.58,21.52,26.1,Medium,62.14
2012-13,2,HIMACHAL PRADESH                                  ,206,HAMIRPUR (H.P.)                                   ,6,106,568,984,454293,47700.77,6.91,1096,881,10.08,24.03,0.67,High,83.44
2012-13,2,HIMACHAL PRADESH                                  ,202,KANGRA                                            ,19,362,1818,3079,1507223,160820.69,5.73,1013,873,12.56,21.15,5.6,High,80.62
2012-13,2,HIMACHAL PRADESH                                  ,212,KINNAUR                                           ,3,50,220,307,84298,7983.02,,818,953,7.61,17.53,57.95,High,71.34
2012-13,2,HIMACHAL PRADESH                                  ,204,KULLU                                             ,6,131,193,1137,437474,50047.03,9.43,950,962,14.65,28.01,3.84,High,71.01
2012-13,2,HIMACHAL PRADESH                                  ,203,LAHUL & SPITI                                     ,4,54,176,285,31528,2995.16,,916,1013,-5.1,7.08,81.44,High,66.5
2012-13,2,HIMACHAL PRADESH                                  ,205,MANDI                                             ,20,372,1800,2787,999518,109946.98,6.27,1012,913,10.89,29.38,1.28,High,74.33
2012-13,2,HIMACHAL PRADESH                                  ,211,SHIMLA                                            ,20,322,1660,2605,813384,80769.03,24.77,916,922,12.58,26.51,1.08,High,77.8
2012-13,2,HIMACHAL PRADESH                                  ,210,SIRMAUR                                           ,13,208,690,1507,530164,67967.02,10.8,915,931,15.61,30.34,2.13,High,72.55
2012-13,2,HIMACHAL PRADESH                                  ,209,SOLAN                                             ,7,173,991,1282,576670,66374.72,17.7,884,899,15.21,28.35,4.42,High,78.02
2012-13,2,HIMACHAL PRADESH                                  ,207,UNA                                               ,6,108,394,896,521057,58202.07,8.62,977,870,16.24,22.16,1.65,High,81.67
2012-13,1,JAMMU & KASHMIR                                   ,106,ANANTNAG                                          ,12,96,523,1839,1070144,206323.76,26.04,937,832,37.48,0.17,10.75,Low,54.15
2012-13,1,JAMMU & KASHMIR                                   ,104,BADGAM                                            ,13,100,527,1455,735753,150755.79,11.74,883,832,21.18,0.05,3.17,Low,46.6
2012-13,1,JAMMU & KASHMIR                                   ,116,BANDIPORA                                         ,5,42,208,862,385099,60306.5,16.89,911,893,26.31,0.1,19.22,Low,46.24
2012-13,1,JAMMU & KASHMIR                                   ,102,BARAMULA                                          ,18,149,696,2266,1015503,161871.18,17.19,873,866,20.34,0.15,3.74,Medium,55.01
2012-13,1,JAMMU & KASHMIR                                   ,109,DODA                                              ,10,80,386,1431,409576,71020.48,7.95,922,932,27.89,13.03,9.57,Medium,50.34
2012-13,1,JAMMU & KASHMIR                                   ,119,GANDERBAL                                         ,4,32,152,673,297003,50549.91,15.76,869,863,36.3,0.04,20.53,Low,47.62
2012-13,1,JAMMU & KASHMIR                                   ,113,JAMMU                                             ,14,122,860,2439,1526406,159814.71,49.65,871,795,12.48,24.71,4.52,High,77.41
2012-13,1,JAMMU & KASHMIR                                   ,108,KARGIL                                            ,7,53,132,586,143388,20404.11,8.89,775,978,20.18,0.01,86.89,Medium,58.05
2012-13,1,JAMMU & KASHMIR                                   ,114,KATHUA                                            ,12,99,499,1733,615711,80165.57,14.38,877,836,20.38,22.91,8.65,Medium,64.56
2012-13,1,JAMMU & KASHMIR                                   ,117,KISHTWAR                                          ,7,58,165,854,231037,39114.56,6.42,917,922,21.06,6.2,16.54,Low,44.13
2012-13,1,JAMMU & KASHMIR                                   ,120,KULGAM                                            ,6,48,284,957,422786,70309.31,18.77,951,882,7.3,0.01,6.25,Low,49.74
2012-13,1,JAMMU & KASHMIR                                   ,101,KUPWARA                                           ,13,104,391,2034,875564,197001.9,11.33,843,854,34.62,0.12,8.08,Medium,54.79
2012-13,1,JAMMU & KASHMIR                                   ,107,LEH (LADAKH)                                      ,6,60,110,371,147104,11812.45,42.96,583,944,25.48,0.37,71.81,High,64.52
2012-13,1,JAMMU & KASHMIR                                   ,105,PULWAMA                                           ,8,64,385,1051,570060,97651.28,13.8,913,836,29.18,0.07,4.03,Low,53.81
2012-13,1,JAMMU & KASHMIR                                   ,111,PUNCH                                             ,11,96,187,1667,476820,84111.05,8.1,890,895,27.97,0.12,36.93,Medium,54.8
2012-13,1,JAMMU & KASHMIR                                   ,112,RAJAURI                                           ,15,123,390,1931,619266,118527.51,7.09,863,837,28.14,7.5,36.24,Medium,57.2
2012-13,1,JAMMU & KASHMIR                                   ,118,RAMBAN                                            ,6,46,137,869,283313,54736.07,4.16,901,931,31.81,4.91,14.02,Low,40.04
2012-13,1,JAMMU & KASHMIR                                   ,121,REASI                                             ,6,52,258,1151,314714,55798.79,8.49,891,921,27.06,12,28.08,Low,47.55
2012-13,1,JAMMU & KASHMIR                                   ,122,SAMBA                                             ,5,35,322,724,318611,38010.29,16.83,886,787,16.9,28.8,5.51,High,74.39
2012-13,1,JAMMU & KASHMIR                                   ,115,SHOPIAN                                           ,4,32,258,610,265960,40266.34,5.62,951,883,25.85,0.02,8.2,Low,52.77
2012-13,1,JAMMU & KASHMIR                                   ,103,SRINAGAR                                          ,8,58,91,993,1269751,155798.45,98.73,879,869,23.56,0.09,0.72,Medium,63.47
2012-13,1,JAMMU & KASHMIR                                   ,110,UDHAMPUR                                          ,11,84,359,1635,555357,82637.12,19.72,863,887,20.86,24.97,10.15,Medium,58.22
2012-13,20,JHARKHAND                                         ,2013,BOKARO                                            ,9,103,773,2189,2061918,284338.49,47.69,916,912,15.99,14.51,12.4,Medium,61.46
2012-13,20,JHARKHAND                                         ,2003,CHATRA                                            ,12,120,1164,2006,1042304,188657.02,6.03,951,963,28.98,32.66,4.37,Low,51.91
2012-13,20,JHARKHAND                                         ,2007,DEOGHAR                                           ,10,105,2067,2263,1491879,262869.08,17.31,921,939,28.02,12.74,12.13,Medium,52.39
2012-13,20,JHARKHAND                                         ,2012,DHANBAD                                           ,9,109,1279,2121,2682662,367524.69,58.13,908,917,11.91,16.29,8.68,High,64.7
2012-13,20,JHARKHAND                                         ,2011,DUMKA                                             ,10,123,2138,2701,1321096,212960.68,6.82,974,957,19.39,6.03,43.22,Low,49.6
2012-13,20,JHARKHAND                                         ,2001,GARHWA                                            ,19,82,796,1667,1322387,233665.78,5.27,933,958,27.71,24.19,15.56,Low,49.43
2012-13,20,JHARKHAND                                         ,2006,GIRIDIH                                           ,13,126,2544,3718,2445203,450406.39,8.5,943,934,28.33,13.31,9.74,Medium,50.33
